,video_id,video_timestamp,video_duration,video_locationcreated,suggested_words,video_diggcount,video_sharecount,video_commentcount,video_playcount,video_description,video_is_ad,video_stickers,author_username,author_name,author_followercount,author_followingcount,author_heartcount,author_videocount,author_diggcount,author_verified,search_term,year
1310,7243486148536978715,2023-06-11T13:45:53,19.0,GB,,32.0,1.0,0.0,1113.0,The beautiful River Wye #wye #riverwye #hayonwye #canoe #powys ,False,,elle_adams,Elle Adams,,,,,,False,Wye River Memorandum,2023
1311,7190109250646068486,2023-01-18T16:36:21,66.0,GB,,51.0,2.0,12.0,858.0,Let this video give you comfort #view #views #riverwye #wye #wyevalley #wyevalleywalks #riverwyehereford #macisbackfun #livelife #lovelife #explore #fyp #foryou #foryoupage #enjoylife #goodtimes #fypシ #fypシ゚viral #hereford #herefordshire #holiday #break #lifeisgood ,False,,macisbackfun,John Mac🤘🏻😎🤘🏻❤️,,,,,,False,Wye River Memorandum,2023
1312,7001795660542414086,2021-08-29T06:23:13,14.0,GB,,8.0,0.0,1.0,670.0,"Save the Wye 👊Sign our campaign, message MPs & share the message ✍ Link in comments#LearnonTikTok #Campaign #SavetheWye #30by30 #action #ecotok",False,,rwtwales,Radnorshire Wildlife Trust,,,,,,False,Wye River Memorandum,2023
1313,7074317561885707522,2022-03-12T15:45:15,7.0,AU,,623.0,4.0,3.0,6945.0,wye river ✨🌊🫐🍐🍇 #vlog17 #fyp #wyeriver,False,,kyawernerr,kya,,,,,,False,Wye River Memorandum,2023
1314,7104917338952142085,2022-06-03T03:48:07,20.0,GB,,55.0,3.0,1.0,2510.0,#ukgems #greatoutdoors #canoe #riverwye #symondsyat #greatoutdoors #Gloucestershire #monmouthshire #herefordshire #countrylife #wyevalley #mustdotravels #bucketlist2022,False,,robs_spot,Robs_Spot,,,,,,False,Wye River Memorandum,2023
1315,7188476490080668933,2023-01-14T07:00:15,12.0,GB,,104.0,0.0,0.0,760.0,#monmouthshire #riverwye #rivermonnow in full flow and rising ,False,,crunchybag3229,🏴󠁧󠁢󠁷󠁬󠁳󠁿CrunchyBag🇬🇧,,,,,,False,Wye River Memorandum,2023
1316,7356064271819918638,2024-04-09T22:46:48,60.0,US,,0.0,0.0,0.0,2.0,Replying to @qayt20 ,False,,tiktokworld5862,tiktokworld,,,,,,False,Wye River Memorandum,2023
1317,7147566990004194561,2022-09-26T02:10:49,45.0,AU,,146.0,2.0,12.0,6200.0,wye river 22’ :)),False,,izzywwhite,iz,,,,,,False,Wye River Memorandum,2023
1318,7322103331193654559,2024-01-09T09:21:51,201.0,US,,45.0,1.0,11.0,306.0,#duet with @Angling Shayera #ushistory  Best Answer Ever!!!,False,,spark.oaths.no.injustice,spark.oaths.no.injustice,,,,,,False,Wye River Memorandum,2023
1319,7108928626107747585,2022-06-13T23:13:51,20.0,AU,,13.0,3.0,0.0,1195.0,#travel #nature #victoria #australia #melbourne #greatoceanroad #fyp,False,,clairelouisa17,Claire,,,,,,False,Wye River Memorandum,2023
1320,7297807782756125953,2023-11-04T23:01:28,24.0,AU,,26.0,5.0,0.0,1280.0,"Wye River, just 20 minutes from Lorne and 35 minutes from Apollo Bay, gives visitors a taste of the Otways and beach culture in a lovely, laid-back package.  #greatoceanroad #visitgreatoceanroad #greatoceanroadtrip #thingstodogreatoceanroad #australia #visitmelbourne #wyeriver ",False,,visitgreatoceanroad,Great Ocean Road,,,,,,False,Wye River Memorandum,2023
